INSTITUICAO_ENSINO_ALUNO_2020,NOME,FASE_2020,TURMA_2022,PONTO_VIRADA_2020,INDE_2020,PEDRA_2020,DESTAQUE_IEG_2020,DESTAQUE_IDA_2020,DESTAQUE_IPV_2020,IAA_2020,IEG_2020,IPS_2020,IDA_2020,IPP_2020,IPV_2020,IAN_2020
Escola Pública,ALUNO-733,2,M,Não,"7,00",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,50","7,90","8,13","2,50","7,10","7,90","10,00"
,"ALUNO-7,3",,,,,,,,,,,,,,,
,ALUNO-735,,,,,,,,,,,,,,,
,ALUNO-736,,,,,,,,,,,,,,,
Escola Pública,ALUNO-737,2,N,Não,"8,00",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,50","9,60","7,50","6,50","7,50","7,50","10,00"
Escola Pública,ALUNO-738,2,R,Não,"7,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","7,50","9,00","6,88","6,00","8,50","8,30","5,00"
Rede Decisão/União,ALUNO-739,3,A,Sim,"8,70",Topázio,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","10,00","7,30","10,00","8,30","8,40","8,60","10,00"
Escola Pública,ALUNO-740,0,D,Não,"7,90",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,00","9,40","8,13","10,00","7,80","5,83","5,00"
,ALUNO-741,,,,,,,,,,,,,,,
,ALUNO-742,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-743,0,H,Não,"7,90",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,00","9,80","5,00","10,00","2,50","6,90","10,00"
Escola Pública,ALUNO-744,6,C,Não,"5,00",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","5,42","4,60","5,00","2,60","6,70","7,70","5,00"
Escola Pública,ALUNO-745,4,L,Não,"5,90",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,75","5,70","7,50","2,00","8,00","7,39","5,00"
Rede Decisão/União,ALUNO-746,2,F,Sim,"8,80",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,00","9,10","7,50","9,00","8,50","8,80","10,00"
Escola Pública,ALUNO-747,3,B,Não,"8,10",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,92","9,10","5,63","8,00","7,97","7,92","10,00"
,ALUNO-748,,,,,,,,,,,,,,,
Escola Pública,ALUNO-749,4,L,Não,"6,50",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,58","3,70","7,50","5,30","8,50","5,60","10,00"
Escola Pública,ALUNO-750,4,B,Não,"5,50",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,58","6,40","6,88","0,00","8,00","6,50","5,00"
,ALUNO-751,,,,,,,,,,,,,,,
,ALUNO-752,,,,,,,,,,,,,,,
Escola Pública,ALUNO-753,3,E,Não,"6,40",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,92","6,60","7,50","2,30","8,00","6,70","10,00"
,ALUNO-754,,,,,,,,,,,,,,,
Escola Pública,ALUNO-755,3,L,Não,"7,70",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,92","7,50","5,00","8,00","8,40","7,50","10,00"
Escola Pública,ALUNO-756,2,B,Não,"7,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","8,90","7,50","9,00","4,00","6,33","5,00"
Escola Pública,ALUNO-757,3,A,Não,"6,20",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","5,42","4,30","7,50","4,60","7,97","6,70","10,00"
Escola Pública,ALUNO-758,2,L,Não,"7,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,00","7,50","7,50","4,20","7,90","8,20","10,00"
,ALUNO-759,,,,,,,,,,,,,,,
Escola Pública,ALUNO-760,0,G,Não,"8,60",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,00","9,80","7,50","10,00","7,80","5,14","10,00"
,ALUNO-761,,,,,,,,,,,,,,,
,ALUNO-762,,,,,,,,,,,,,,,
,ALUNO-763,,,,,,,,,,,,,,,
,ALUNO-764,,,,,,,,,,,,,,,
,ALUNO-765,,,,,,,,,,,,,,,
Escola Pública,"ALUNO-7,7",4,B,Não,"6,80",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,75","7,40","7,50","3,60","8,70","8,00","5,00"
Escola Pública,ALUNO-767,3,L,Não,"7,00",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,17","5,00","7,50","7,00","7,97","6,17","10,00"
Rede Decisão/União,ALUNO-768,3,G,Sim,"7,70",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","7,90","9,90","4,38","7,60","7,20","8,78","5,00"
,ALUNO-769,,,,,,,,,,,,,,,
,ALUNO-770,,,,,,,,,,,,,,,
,ALUNO-771,,,,,,,,,,,,,,,
,ALUNO-772,,,,,,,,,,,,,,,
Escola Pública,ALUNO-773,2,E,Sim,"7,80",Ametista,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","5,60","7,50","9,50","8,90","8,90","5,00"
,ALUNO-774,,,,,,,,,,,,,,,
,ALUNO-775,,,,,,,,,,,,,,,
Escola Pública,ALUNO-776,3,R,Não,"5,50",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,17","5,20","7,50","1,60","7,20","6,60","5,00"
Escola Pública,ALUNO-777,1,D,Não,"7,00",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,00","7,80","5,00","7,20","7,10","7,40","5,00"
,ALUNO-778,,,,,,,,,,,,,,,
Escola Pública,ALUNO-779,6,C,Não,"6,50",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,75","3,90","7,50","4,00","7,50","7,60","10,00"
Escola Pública,ALUNO-780,3,M,Não,"8,10",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,17","8,20","7,50","8,30","7,97","6,00","10,00"
,ALUNO-781,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-782,5,B,Sim,"8,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,75","8,70","9,38","5,60","9,10","9,10","10,00"
Escola Pública,ALUNO-783,1,M,Não,"6,90",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,50","8,00","7,50","4,50","8,00","7,90","5,00"
,ALUNO-784,,,,,,,,,,,,,,,
Escola Pública,ALUNO-785,2,B,Não,"8,80",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","10,00","9,50","7,50","9,00","8,00","7,70","10,00"
Escola Pública,ALUNO-786,5,F,Não,"5,00",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","7,50","1,90","7,50","3,00","7,10","6,83","5,00"
,ALUNO-787,,,,,,,,,,,,,,,
,ALUNO-788,,,,,,,,,,,,,,,
Escola Pública,ALUNO-789,4,L,Não,"4,60",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,58","2,80","7,50","0,00","7,90","5,60","5,00"
Escola Pública,ALUNO-790,3,C,Sim,"9,10",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","10,00","8,90","7,50","8,60","9,70","9,70","10,00"
,ALUNO-791,,,,,,,,,,,,,,,
Escola Pública,ALUNO-792,1,G,Não,"7,70",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","8,50","4,38","10,00","8,00","7,10","5,00"
Escola Pública,ALUNO-793,0,E,Não,"8,10",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","6,83","10,00","7,50","10,00","7,10","7,30","5,00"
Rede Decisão/União,ALUNO-794,2,L,Sim,"8,20",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,00","9,60","6,25","6,50","7,90","8,70","10,00"
Escola Pública,ALUNO-795,2,D,Não,"7,90",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","10,00","9,70","7,50","7,00","7,80","8,00","5,00"
Escola Pública,ALUNO-796,3,B,Não,"8,60",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,17","9,80","7,50","8,30","7,97","7,60","10,00"
Escola Pública,"ALUNO-7,9",1,R,Não,"6,80",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,50","6,80","4,38","6,50","7,00","8,10","5,00"
,ALUNO-798,,,,,,,,,,,,,,,
,ALUNO-799,,,,,,,,,,,,,,,
,ALUNO-800,,,,,,,,,,,,,,,
,ALUNO-801,,,,,,,,,,,,,,,
,ALUNO-802,,,,,,,,,,,,,,,
Escola Pública,ALUNO-803,0,G,Não,"6,90",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,00","10,00","5,63","7,00","2,50","4,30","10,00"
,ALUNO-804,,,,,,,,,,,,,,,
,ALUNO-805,,,,,,,,,,,,,,,
,ALUNO-806,,,,,,,,,,,,,,,
Escola Pública,ALUNO-807,0,E,Não,"8,00",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,50","10,00","6,25","9,00","2,50","7,80","10,00"
,ALUNO-808,,,,,,,,,,,,,,,
,ALUNO-809,,,,,,,,,,,,,,,
,ALUNO-810,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-811,2,B,Não,"8,10",Ametista,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,00","7,40","7,50","9,00","7,50","8,00","10,00"
,ALUNO-812,,,,,,,,,,,,,,,
Escola Pública,ALUNO-813,1,F,Não,"8,30",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,00","7,60","7,50","10,00","7,10","8,00","10,00"
Escola Pública,ALUNO-814,1,E,Não,"6,80",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","7,92","9,40","5,63","3,70","7,90","7,90","5,00"
,ALUNO-815,,,,,,,,,,,,,,,
,ALUNO-816,,,,,,,,,,,,,,,
Escola Pública,ALUNO-817,2,B,Não,"8,30",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","10,00","9,50","7,50","7,00","6,20","8,30","10,00"
,ALUNO-818,,,,,,,,,,,,,,,
,ALUNO-819,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-820,4,B,Sim,"8,30",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,08","8,30","5,00","9,00","8,70","8,90","10,00"
Escola Pública,ALUNO-821,1,R,Não,"7,10",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,50","6,50","5,00","9,00","7,20","7,20","5,00"
,ALUNO-822,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-823,1,N,Não,"8,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","9,40","8,13","9,50","7,90","8,30","5,00"
Escola Pública,ALUNO-824,1,N,Não,"7,70",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,50","8,00","6,25","9,50","7,00","7,40","5,00"
Escola João Paulo II,ALUNO-825,3,A,Não,"5,70",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,50","4,50","3,75","4,60","6,70","5,40","10,00"
Escola Pública,ALUNO-826,2,L,Não,"6,30",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,00","6,10","7,50","3,50","6,60","6,20","10,00"
,ALUNO-827,,,,,,,,,,,,,,,
Rede Decisão/União,"ALUNO-8,3",4,L,Sim,"7,50",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","7,92","8,20","5,63","7,00","8,50","8,70","5,00"
Escola Pública,ALUNO-829,3,F,Não,"6,50",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,58","8,20","7,50","0,00","7,70","6,90","10,00"
Rede Decisão/União,ALUNO-830,4,B,Sim,"9,00",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,58","10,00","10,00","7,00","8,90","9,20","10,00"
Escola Pública,ALUNO-831,0,H,Não,"7,80",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","10,00","7,50","8,50","6,50","6,90","5,00"
,ALUNO-832,,,,,,,,,,,,,,,
,ALUNO-833,,,,,,,,,,,,,,,
,ALUNO-834,,,,,,,,,,,,,,,
Escola Pública,ALUNO-835,2,M,Não,"5,00",Quartzo,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","0,00","7,90","3,13","0,00","6,50","7,40","10,00"
,ALUNO-836,,,,,,,,,,,,,,,
Escola Pública,ALUNO-837,6,A,Não,"4,00",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","0,00","3,40","5,00","0,00","6,41","6,10","10,00"
